sample_id,session_id,timestamp_utc,t_session_s,target_id,tracker_serial,feature_stage,feature_kinematic_model_version,feature_link1_length_mm,feature_link2_length_mm,feature_q1_delta_deg,feature_q2_delta_deg,feature_q3_delta_deg,feature_q1_delta_rad,feature_q2_delta_rad,feature_q3_delta_rad,feature_target_x_mm,feature_target_y_mm,feature_target_z_mm,feature_pan_init_deg,feature_lift_init_deg,feature_elbow_init_deg,feature_pan_target_deg,feature_lift_target_deg,feature_elbow_target_deg,feature_velocity_deg_s,feature_hold_s,feature_status_armed,feature_status_fault,feature_status_enabled_axes,feature_status_configured_axes,feature_pan_pos_raw,feature_pan_logical_deg,feature_pan_reported_target_deg,feature_pan_load_raw,feature_pan_voltage_raw,feature_pan_temperature_c,feature_pan_current_raw,feature_lift_pos_raw,feature_lift_logical_deg,feature_lift_reported_target_deg,feature_lift_load_raw,feature_lift_voltage_raw,feature_lift_temperature_c,feature_lift_current_raw,feature_elbow_pos_raw,feature_elbow_logical_deg,feature_elbow_reported_target_deg,feature_elbow_load_raw,feature_elbow_voltage_raw,feature_elbow_temperature_c,feature_elbow_current_raw,label_window_mean_x_mm_relative,label_window_mean_y_mm_relative,label_window_mean_z_mm_relative,label_window_std_mm,label_window_max_span_mm,label_sample_count,label_window_start_s,label_window_end_s,tracker_valid_ratio,quality_flags
2004084,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.939187+00:00,,SYNRAW004084,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-6.369,27.0,70.106,-0.11116002005951885,0.47123889803846897,1.2235805254031447,-258.9361866277904,-26.907578012895957,334.6609477074775,77.4,79.2,66.4,71.031,106.2,136.506,8.0,0.45,synthetic,synthetic,3,3,1542,71.18512408933222,71.18512408933222,8,124,34,1,2361,106.5385767846695,106.5385767846695,64,123,40,3,2484,136.55805464689684,136.55805464689684,5,124,36,0,485.6296892206237,-370.9201151408213,199.65556246532975,1.713979480790598,4.796344873108543,7,,,1.0,synthetic_nonlinear_interp
2004085,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.940187+00:00,,SYNRAW004085,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,13.383,6.614,40.92,0.2335774137944011,0.11543607672690495,0.7141887299160797,-78.7252992923606,100.22971079169906,182.08958419963506,77.4,79.2,66.4,90.783,85.81400000000001,107.32000000000001,8.0,0.45,synthetic,synthetic,3,3,1852,90.5593679841588,90.5593679841588,-27,124,38,1,2035,86.15588285478206,86.15588285478206,80,123,45,4,1988,107.5719438001397,107.5719438001397,45,124,38,2,328.6083021630499,-205.83089417103997,174.43666260154183,3.228120921800381,9.106675492676233,8,,,0.9999999999999999,synthetic_nonlinear_interp
2004086,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.941187+00:00,,SYNRAW004086,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,4.236,10.004,70.42,0.07393214711447979,0.17460273836951273,1.229060859254407,-172.18811654958782,24.280090542221505,249.3282402377549,77.4,79.2,66.4,81.63600000000001,89.20400000000001,136.82,8.0,0.45,synthetic,synthetic,3,3,1708,81.53552876225174,81.53552876225174,-13,124,40,1,2089,89.52050436611907,89.52050436611907,49,123,46,2,2490,136.88620459826754,136.88620459826754,16,124,39,0,435.96211492434395,-275.9532182302766,159.44028795791027,2.1404859578340694,6.133464035717373,8,,,1.0,synthetic_nonlinear_interp
2004087,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.942187+00:00,,SYNRAW004087,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-6.742,2.261,36.041,-0.1176700981694577,0.039461894387591796,0.6290341157112762,-46.44087406279057,-53.6180452670478,135.79678102742986,77.4,79.2,66.4,70.658,81.461,102.441,8.0,0.45,synthetic,synthetic,3,3,1531,70.48379769262424,70.48379769262424,-18,124,37,1,1970,82.07435377535269,82.07435377535269,89,123,46,6,1907,102.8083025373339,102.8083025373339,37,124,37,1,465.08446301191555,-162.60714973918513,272.0076478233764,2.8541973738805706,7.965188490250433,7,,,1.0,synthetic_nonlinear_interp
2004088,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.943187+00:00,,SYNRAW004088,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-18.037,4.422,56.038,-0.3148050371822172,0.07717845952318925,0.9780476062325824,-121.8317339795042,-123.14436721029621,197.13290044460507,77.4,79.2,66.4,59.36300000000001,83.622,122.438,8.0,0.45,synthetic,synthetic,3,3,1354,59.48170149705525,59.48170149705525,13,124,36,2,2008,84.46397834497553,84.46397834497553,107,123,42,7,2244,122.50327786443513,122.50327786443513,19,124,38,1,560.1950601767927,-229.57799085303844,249.9526566148554,1.8296277207120955,4.907936314248308,7,,,1.0,synthetic_nonlinear_interp
2004089,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.944187+00:00,,SYNRAW004089,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,17.535,19.293,40.472,0.3060434843372057,0.336726372587266,0.7063696548671451,-133.97492315156074,115.65313083532148,271.9131976261643,77.4,79.2,66.4,94.935,98.493,106.87200000000001,8.0,0.45,synthetic,synthetic,3,3,1917,94.58797692496768,94.58797692496768,-49,124,37,3,2242,99.11529270416855,99.11529270416855,95,123,47,7,1975,106.82999059484445,106.82999059484445,23,124,38,1,287.0804505522454,-308.0985706195021,159.96265949435627,2.3586474026694986,6.6433521417957495,8,,,1.0,synthetic_nonlinear_interp
2004090,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.945187+00:00,,SYNRAW004090,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,12.598,-4.306,61.408,0.21987657916624564,-0.07515387759087583,1.071771787064678,-102.03540003550776,88.94104179589016,145.402819458199,77.4,79.2,66.4,89.998,74.894,127.808,8.0,0.45,synthetic,synthetic,3,3,1849,90.3560338225752,90.3560338225752,19,124,38,1,1860,75.15199795364457,75.15199795364457,49,123,47,2,2338,128.0459465203415,128.0459465203415,40,124,39,1,402.2786917372358,-176.2483490150839,125.21936555840767,2.2266178953870748,6.171704415227828,7,,,0.9999999999999998,synthetic_nonlinear_interp
2004091,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.946187+00:00,,SYNRAW004091,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-14.523,12.645,65.093,-0.25347416726713645,0.22069688391468295,1.136087170000669,-175.5106207703611,-84.05764430580942,261.1102265092398,77.4,79.2,66.4,62.87700000000001,91.845,131.493,8.0,0.45,synthetic,synthetic,3,3,1410,62.9787470145742,62.9787470145742,16,124,36,1,2135,92.38968077183246,92.38968077183246,78,123,42,5,2400,131.61528282407792,131.61528282407792,18,124,37,0,536.0473754216054,-288.5992063370283,230.03086795498865,1.3162775224159782,3.5335165120216994,8,,,0.9999999999999999,synthetic_nonlinear_interp
2004092,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.947187+00:00,,SYNRAW004092,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,11.828,12.287,69.135,0.20643754392588928,0.21444860519254327,1.20663337836628,-183.89798548510566,66.19838639365618,261.60535397679723,77.4,79.2,66.4,89.22800000000001,91.48700000000001,135.53500000000003,8.0,0.45,synthetic,synthetic,3,3,1828,89.05616924644279,89.05616924644279,-20,124,38,2,2128,91.9823304116309,91.9823304116309,81,123,47,5,2468,135.58601167658833,135.58601167658833,15,124,39,0,391.12936738251597,-290.1023138939551,130.00048002714098,1.423947963549829,3.91975182333888,8,,,1.0,synthetic_nonlinear_interp
2004093,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.948187+00:00,,SYNRAW004093,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-8.128,-3.746,40.668,-0.1418603616020991,-0.06538003377970758,0.7097905002010539,-45.36345379017015,-64.931055690902,100.54540797173514,77.4,79.2,66.4,69.272,75.45400000000001,107.06800000000001,8.0,0.45,synthetic,synthetic,3,3,1510,69.21308551746,69.21308551746,-16,124,38,1,1873,76.01325109082474,76.01325109082474,83,123,46,5,1986,107.42832957111436,107.42832957111436,37,124,37,2,489.96350796649494,-127.5872891183409,246.36853022748838,2.715024293392938,7.53699028378429,7,,,1.0,synthetic_nonlinear_interp
2004094,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.949187+00:00,,SYNRAW004094,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-5.754,1.675,39.185,-0.10042624515975371,0.02923426497090502,0.6839072673939781,-51.13913961072514,-45.229566360477115,139.61162408992817,77.4,79.2,66.4,71.646,80.875,105.58500000000001,8.0,0.45,synthetic,synthetic,3,3,1547,71.50532091359304,71.50532091359304,-17,124,36,1,1963,81.65821628354287,81.65821628354287,109,123,47,7,1959,105.88657664738137,105.88657664738137,35,124,38,1,460.8659291846459,-169.6726166666062,262.22168709659076,2.771758777067089,7.706616295625517,7,,,1.0,synthetic_nonlinear_interp
2004095,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.950187+00:00,,SYNRAW004095,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-10.999,-3.737,40.833,-0.19196876442685631,-0.0652229541470281,0.7126702934668445,-49.542195708208226,-87.55196825316848,101.07744472035031,77.4,79.2,66.4,66.40100000000001,75.46300000000001,107.233,8.0,0.45,synthetic,synthetic,3,3,1465,66.39407490249575,66.39407490249575,-5,124,36,1,1875,76.12129400077221,76.12129400077221,91,123,44,5,1989,107.62791723291791,107.62791723291791,48,124,37,2,510.3387204250484,-128.1179668523925,252.2815376978303,2.6125565012438625,7.282203631515901,7,,,1.0,synthetic_nonlinear_interp
2004096,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.951187+00:00,,SYNRAW004096,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-12.905,25.372,68.269,-0.22523473996986823,0.4428249378160013,1.191518827044009,-248.16329014053096,-57.701436422586276,328.14439698012444,77.4,79.2,66.4,64.495,104.572,134.669,8.0,0.45,synthetic,synthetic,3,3,1436,64.60044149426936,64.60044149426936,10,124,36,1,2336,105.00940994205232,105.00940994205232,76,123,43,4,2452,134.6701378792184,134.6701378792184,6,124,37,0,525.5902998299513,-361.8842806145524,223.31822318521748,1.5972527103247902,4.514947973633531,7,,,1.0,synthetic_nonlinear_interp
2004097,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.952187+00:00,,SYNRAW004097,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-3.148,-6.495,32.522,-0.054942964852781495,-0.1133591349170317,0.5676159793335959,-22.92898795096493,-26.238103073101033,53.823976612395555,77.4,79.2,66.4,74.25200000000001,72.705,98.922,8.0,0.45,synthetic,synthetic,3,3,1590,74.16314199165085,74.16314199165085,-20,124,41,1,1830,73.27900671162406,73.27900671162406,82,123,47,5,1850,99.49046631214728,99.49046631214728,43,124,38,2,451.5259013350653,-74.16683034900284,226.7637434662989,2.628851774629804,7.244072853252747,7,,,1.0,synthetic_nonlinear_interp
2004098,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.953187+00:00,,SYNRAW004098,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,14.366,-3.865,69.565,0.2507340003415054,-0.06745697558958084,1.2141382941498553,-130.31249500775684,94.68581469847238,162.05890711658517,77.4,79.2,66.4,91.766,75.33500000000001,135.965,8.0,0.45,synthetic,synthetic,3,3,1874,91.9402769290707,91.9402769290707,5,124,39,2,1868,75.67475007373656,75.67475007373656,64,123,47,3,2476,136.10339925784697,136.10339925784697,32,124,39,1,410.73572212723576,-195.42182494097116,103.3780422693177,2.563416091477333,7.160505913288834,8,,,1.0,synthetic_nonlinear_interp
2004099,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.954187+00:00,,SYNRAW004099,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-2.084,16.145,19.082,-0.03637266161156183,0.2817834077344845,0.33304372786555797,-48.75570538943641,-16.420197816594655,198.78421308591663,77.4,79.2,66.4,75.316,95.345,85.482,8.0,0.45,synthetic,synthetic,3,3,1608,75.33995026685417,75.33995026685417,2,124,36,1,2196,96.22344645898963,96.22344645898963,138,123,44,12,1615,85.74217725992722,85.74217725992722,44,123,36,2,375.61612404728794,-234.2087707804325,308.3357601831788,3.0624238746440486,8.470483480965235,7,,,0.9955510765468613,synthetic_nonlinear_interp
2004100,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.955187+00:00,,SYNRAW004100,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-0.111,17.105,68.361,-0.0019373154697137059,0.2985385685536301,1.1931245299558437,-197.46022944899372,-0.5861157109603982,287.6112397654077,77.4,79.2,66.4,77.289,96.305,134.76100000000002,8.0,0.45,synthetic,synthetic,3,3,1641,77.35353949108321,77.35353949108321,6,124,35,1,2206,96.82609653225393,96.82609653225393,72,123,42,4,2453,134.740661701572,134.740661701572,2,124,37,0,447.92466905372623,-316.2833777076241,188.12124686216916,2.0150516978331536,5.751515271904575,8,,,1.0,synthetic_nonlinear_interp
2004101,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.956187+00:00,,SYNRAW004101,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,2.571,27.831,15.352,0.044872415068774214,0.48574258412254184,0.2679429467661695,-89.2809527077853,18.442335316129643,276.9257102163095,77.4,79.2,66.4,79.971,107.031,81.75200000000001,8.0,0.45,synthetic,synthetic,3,3,1681,79.8846249578064,79.8846249578064,-7,124,36,2,2390,108.38405663350076,108.38405663350076,183,123,47,17,1551,82.00024224950806,82.00024224950806,42,124,37,1,339.52863467715457,-321.1435999529335,308.65181685549936,2.99539058057191,8.291747890190125,7,,,0.9999999999999999,synthetic_nonlinear_interp
2004102,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.957187+00:00,,SYNRAW004102,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-23.366,28.655,19.311,-0.40781363302099505,0.5001240971589751,0.337040531852625,-135.40074323613138,-157.5193799912447,292.4098570367057,77.4,79.2,66.4,54.034000000000006,107.855,85.71100000000001,8.0,0.45,synthetic,synthetic,3,3,1277,54.61535255299812,54.61535255299812,72,124,36,7,2390,108.38651874324458,108.38651874324458,115,123,44,9,1620,86.03878466839996,86.03878466839996,33,124,36,1,586.702571247975,-337.29825647522375,374.97406651679375,2.955644997887109,8.325785025768512,8,,,0.9999999999999999,synthetic_nonlinear_interp
2004103,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.958187+00:00,,SYNRAW004103,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-18.691,15.174,58.83,-0.3262194904902601,0.26483626069761956,1.0267771989482641,-173.52220932337735,-110.44947997211251,270.78155966260476,77.4,79.2,66.4,58.709,94.374,125.23,8.0,0.45,synthetic,synthetic,3,3,1343,58.764933160551614,58.764933160551614,17,124,35,2,2178,95.09062150146966,95.09062150146966,99,123,42,7,2292,125.34671367664595,125.34671367664595,18,124,37,1,561.5243513533279,-300.9294215501826,257.905031512032,1.673854907352751,4.54181521590682,8,,,1.0,synthetic_nonlinear_interp
2004104,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.959187+00:00,,SYNRAW004104,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-14.354,-1.53,36.897,-0.25052456083126606,-0.026703537555513242,0.6439741341083477,-51.4679341156617,-114.77969567298597,107.75221006173606,77.4,79.2,66.4,63.04600000000001,77.67,103.297,8.0,0.45,synthetic,synthetic,3,3,1411,63.03495461535005,63.03495461535005,0,124,36,1,1908,78.16968178089105,78.16968178089105,71,123,43,5,1921,103.63712851789413,103.63712851789413,42,124,37,2,531.3199897345507,-127.9893072269032,273.2326546068,2.4695858718448984,6.954365874258552,8,,,0.9999999999999999,synthetic_nonlinear_interp
2004105,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.960187+00:00,,SYNRAW004105,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-14.194,25.546,40.198,-0.24773203402807514,0.4458618107144714,0.7015874527166805,-157.9370049698622,-86.51713102269643,311.714485607856,77.4,79.2,66.4,63.206,104.74600000000001,106.59800000000001,8.0,0.45,synthetic,synthetic,3,3,1411,63.04085282724173,63.04085282724173,-11,124,36,1,2350,105.88044192272223,105.88044192272223,151,123,46,13,1971,106.59234555422668,106.59234555422668,10,124,37,0,513.2118369766099,-361.1999920892254,315.23087788259676,2.5814337882458207,7.116001727457241,8,,,1.0,synthetic_nonlinear_interp
2004106,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.961187+00:00,,SYNRAW004106,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,21.126,4.001,66.487,0.36871825777632206,0.06983062337229314,1.1604170597734698,-158.53381112270432,131.93889153012955,209.4464769678301,77.4,79.2,66.4,98.52600000000001,83.20100000000001,132.887,8.0,0.45,synthetic,synthetic,3,3,1975,98.2560593274378,98.2560593274378,-33,124,38,3,2004,84.19538333280867,84.19538333280867,122,123,47,7,2425,133.09797433005966,133.09797433005966,26,123,39,1,359.36777771712804,-238.56191859816377,89.46694937644638,1.4495349962173851,3.877857434973671,8,,,1.0,synthetic_nonlinear_interp
2004107,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.962187+00:00,,SYNRAW004107,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-2.846,16.113,19.43,-0.04967207051175862,0.2812249023738463,0.3391174736624982,-49.605446408492185,-22.390447813335815,199.5225478026613,77.4,79.2,66.4,74.554,95.313,85.83000000000001,8.0,0.45,synthetic,synthetic,3,3,1596,74.5600454086995,74.5600454086995,1,124,36,1,2196,96.2010942202996,96.2010942202996,137,123,43,12,1621,86.08791349575573,86.08791349575573,43,123,36,2,384.51024359039855,-234.8391878731272,312.2233743706482,3.050521668861539,8.429942521694391,8,,,0.9959177695322435,synthetic_nonlinear_interp
2004108,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.963187+00:00,,SYNRAW004108,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,22.805,-18.465,66.683,0.39802233591730685,-0.32227504638075294,1.1638379051073788,-114.84602518291676,161.94337455776684,54.1194822635266,77.4,79.2,66.4,100.20500000000001,60.735,133.08300000000003,8.0,0.45,synthetic,synthetic,3,3,2003,99.98809994241941,99.98809994241941,-26,124,38,2,1633,60.967382533627564,60.967382533627564,44,123,49,2,2426,133.15170334616175,133.15170334616175,28,124,39,1,445.00768922666265,-111.10252501427951,44.003273019941396,2.2208376496951705,6.024133365087743,8,,,1.0,synthetic_nonlinear_interp
2004109,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.964187+00:00,,SYNRAW004109,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,10.568,30.246,52.608,0.18444639535076074,0.5278922855582049,0.9181828128891768,-220.77709103492893,52.09375464359882,349.5605775081958,77.4,79.2,66.4,87.968,109.446,119.00800000000001,8.0,0.45,synthetic,synthetic,3,3,1809,87.8983473324466,87.8983473324466,-10,124,35,1,2415,109.91436596967397,109.91436596967397,73,123,41,4,2184,118.9971719111551,118.9971719111551,10,124,37,1,349.1677122840801,-395.05828343631214,170.37915556358698,1.7497240942584318,4.905917528002041,8,,,1.0,synthetic_nonlinear_interp
2004110,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.965187+00:00,,SYNRAW004110,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-15.116,10.919,69.577,-0.2638239697314628,0.19057250102526085,1.2143477336600947,-183.74265820995194,-85.42753233424999,254.08113405560468,77.4,79.2,66.4,62.284000000000006,90.119,135.977,8.0,0.45,synthetic,synthetic,3,3,1400,62.310684293850976,62.310684293850976,6,124,35,1,2106,90.60459925138176,90.60459925138176,70,123,42,4,2474,135.99390740594254,135.99390740594254,11,124,37,0,544.9748285222236,-281.2116811277283,213.43872170969038,1.1772523483455422,3.151490571071663,8,,,1.0,synthetic_nonlinear_interp
2004111,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:56.966187+00:00,,SYNRAW004111,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,10.964,-8.891,48.221,0.1913578991886583,-0.15517722379481583,0.8416152186041856,-57.13698737825973,85.7951118307142,80.39063470898786,77.4,79.2,66.4,88.364,70.309,114.62100000000001,8.0,0.45,synthetic,synthetic,3,3,1823,88.7606540482253,88.7606540482253,37,124,37,1,1793,70.9955101519885,70.9955101519885,85,123,46,4,2111,114.7721674123643,114.7721674123643,46,124,39,2,400.3346974650182,-111.95481606857759,141.52919905077792,2.1287964791080842,5.923787525523773,7,,,0.9999999999999998,synthetic_nonlinear_interp
