planned_order_index,target_id,q1_bin,q2_bin,q3_bin,workspace_yaw_bin,workspace_radial_bin,workspace_z_bin,q1_requested_delta_deg,q2_requested_delta_deg,q3_requested_delta_deg,q1_commanded_delta_deg,q2_commanded_delta_deg,q3_commanded_delta_deg,q1_commanded_delta_rad,q2_commanded_delta_rad,q3_commanded_delta_rad,target_x_mm,target_y_mm,target_z_mm,target_base_radial_mm,commanded_fk_x_mm,commanded_fk_y_mm,commanded_fk_z_mm,pan_init_deg,lift_init_deg,elbow_init_deg,pan_target_deg,lift_target_deg,elbow_target_deg,velocity_deg_s,hold_s,pan_command,lift_command,elbow_command
2004708,SYNRAW004708,7,7,7,7,4,8,10.6,25.597,54.504,10.6,25.597,54.504,0.18500490071139894,0.44675192863298857,0.9512742555069893,-200.26475019660904,56.09392731198412,326.634023857437,304.9389261081362,-200.26475019660904,56.09392731198412,326.634023857437,77.4,79.2,66.4,88.0,104.797,120.904,8.0,0.45,SYNTHETIC SET shoulder_pan 88.000 8.000,SYNTHETIC SET shoulder_lift 104.797 8.000,SYNTHETIC SET elbow_flex 120.904 8.000
2004709,SYNRAW004709,4,5,7,4,5,6,-3.211,13.152,57.572,-3.211,13.152,57.572,-0.05604252228153792,0.2295457032222942,1.0048209569581754,-142.40752840083226,-20.061391156666843,257.0484128206416,358.15476425637894,-142.40752840083226,-20.061391156666843,257.0484128206416,77.4,79.2,66.4,74.18900000000001,92.352,123.97200000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 74.189 8.000,SYNTHETIC SET shoulder_lift 92.352 8.000,SYNTHETIC SET elbow_flex 123.972 8.000
2004710,SYNRAW004710,3,1,9,3,7,2,-9.587,-8.632,68.202,-9.587,-8.632,68.202,-0.16732471538869637,-0.15065682103215053,1.1903494564451726,-107.65824090478753,-66.26807877726786,127.42345471610051,397.8988743321045,-107.65824090478753,-66.26807877726786,127.42345471610051,77.4,79.2,66.4,67.813,70.568,134.602,8.0,0.45,SYNTHETIC SET shoulder_pan 67.813 8.000,SYNTHETIC SET shoulder_lift 70.568 8.000,SYNTHETIC SET elbow_flex 134.602 8.000
2004711,SYNRAW004711,8,0,9,8,7,0,17.639,-18.227,68.521,17.639,-18.227,68.521,0.3078586267592798,-0.31812116276100644,1.1959170567590345,-106.68694170970733,125.06097478144038,60.031767564108534,412.71710557589836,-106.68694170970733,125.06097478144038,60.031767564108534,77.4,79.2,66.4,95.039,60.973,134.921,8.0,0.45,SYNTHETIC SET shoulder_pan 95.039 8.000,SYNTHETIC SET shoulder_lift 60.973 8.000,SYNTHETIC SET elbow_flex 134.921 8.000
2004712,SYNRAW004712,8,8,9,8,1,9,16.029,31.211,64.487,16.029,31.211,64.487,0.2797588258021711,0.5447347128399501,1.1255104747335831,-272.4808465671418,65.36471192082836,354.46917264594833,236.72243396707745,-272.4808465671418,65.36471192082836,354.46917264594833,77.4,79.2,66.4,93.429,110.411,130.887,8.0,0.45,SYNTHETIC SET shoulder_pan 93.429 8.000,SYNTHETIC SET shoulder_lift 110.411 8.000,SYNTHETIC SET elbow_flex 130.887 8.000
2004713,SYNRAW004713,0,7,5,0,5,8,-22.54,25.229,39.6,-22.54,25.229,39.6,-0.3933972133995219,0.44032911698564936,0.6911503837897546,-170.78059251915207,-136.63649406636256,308.87965190395266,356.4476816768314,-170.78059251915207,-136.63649406636256,308.87965190395266,77.4,79.2,66.4,54.86000000000001,104.429,106.0,8.0,0.45,SYNTHETIC SET shoulder_pan 54.860 8.000,SYNTHETIC SET shoulder_lift 104.429 8.000,SYNTHETIC SET elbow_flex 106.000 8.000
2004714,SYNRAW004714,1,2,9,1,6,4,-16.672,-3.14,68.572,-16.672,-3.14,68.572,-0.29098129289249464,-0.05480333851262195,1.1968071746775517,-133.3836233429948,-109.79492401632803,165.46091950012686,382.70418468167077,-133.3836233429948,-109.79492401632803,165.46091950012686,77.4,79.2,66.4,60.72800000000001,76.06,134.972,8.0,0.45,SYNTHETIC SET shoulder_pan 60.728 8.000,SYNTHETIC SET shoulder_lift 76.060 8.000,SYNTHETIC SET elbow_flex 134.972 8.000
2004715,SYNRAW004715,1,0,8,1,8,0,-17.089,-16.09,60.892,-17.089,-16.09,60.892,-0.29825931587331095,-0.28082347664588764,1.062765888124387,-88.83420028874112,-126.4047124135724,57.7877072001398,430.15748996449776,-88.83420028874112,-126.4047124135724,57.7877072001398,77.4,79.2,66.4,60.31100000000001,63.11,127.292,8.0,0.45,SYNTHETIC SET shoulder_pan 60.311 8.000,SYNTHETIC SET shoulder_lift 63.110 8.000,SYNTHETIC SET elbow_flex 127.292 8.000
2004716,SYNRAW004716,4,6,8,4,4,7,-0.37,18.765,59.563,-0.37,18.765,59.563,-0.006457718232379019,0.32751103413673593,1.0395704623653825,-175.49123662895576,-2.09561528840569,292.370566855166,324.5155298410869,-175.49123662895576,-2.09561528840569,292.370566855166,77.4,79.2,66.4,77.03,97.965,125.96300000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 77.030 8.000,SYNTHETIC SET shoulder_lift 97.965 8.000,SYNTHETIC SET elbow_flex 125.963 8.000
2004717,SYNRAW004717,0,8,7,0,2,9,-20.217,30.942,56.002,-20.217,30.942,56.002,-0.3528532148756936,0.5400397771520854,0.9774192877018645,-248.5405557079403,-92.6037797713569,353.9666136227144,267.9688641458433,-248.5405557079403,-92.6037797713569,353.9666136227144,77.4,79.2,66.4,57.18300000000001,110.142,122.40200000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 57.183 8.000,SYNTHETIC SET shoulder_lift 110.142 8.000,SYNTHETIC SET elbow_flex 122.402 8.000
2004718,SYNRAW004718,5,8,3,5,5,9,4.685,31.989,28.413,4.685,31.989,28.413,0.08176867545593433,0.5583133744204661,0.49590040036914884,-147.95295307514144,28.85074922597314,332.8293664363651,353.2272483535402,-147.95295307514144,28.85074922597314,332.8293664363651,77.4,79.2,66.4,82.08500000000001,111.18900000000001,94.813,8.0,0.45,SYNTHETIC SET shoulder_pan 82.085 8.000,SYNTHETIC SET shoulder_lift 111.189 8.000,SYNTHETIC SET elbow_flex 94.813 8.000
2004719,SYNRAW004719,1,2,9,1,6,3,-19.252,-3.674,67.817,-19.252,-3.674,67.817,-0.3360107875939483,-0.06412339671827166,1.1836299388249945,-135.01137265798386,-127.47402909434555,160.75322976678842,386.6087507837286,-135.01137265798386,-127.47402909434555,160.75322976678842,77.4,79.2,66.4,58.14800000000001,75.526,134.21699999999998,8.0,0.45,SYNTHETIC SET shoulder_pan 58.148 8.000,SYNTHETIC SET shoulder_lift 75.526 8.000,SYNTHETIC SET elbow_flex 134.217 8.000
2004720,SYNRAW004720,7,2,8,7,7,3,12.168,-3.38,60.306,12.168,-3.38,60.306,0.21237166338267,-0.05899212871740834,1.0525382587077003,-100.55771507254157,86.128987884601,149.90591315314353,408.6224927021206,-100.55771507254157,86.128987884601,149.90591315314353,77.4,79.2,66.4,89.56800000000001,75.82000000000001,126.706,8.0,0.45,SYNTHETIC SET shoulder_pan 89.568 8.000,SYNTHETIC SET shoulder_lift 75.820 8.000,SYNTHETIC SET elbow_flex 126.706 8.000
2004721,SYNRAW004721,4,6,8,4,4,8,-1.748,21.095,61.341,-1.748,21.095,61.341,-0.030508355324860882,0.3681772057082038,1.0706024164658416,-193.92030149752964,-9.34088641983379,306.2343061041462,306.2221970962774,-193.92030149752964,-9.34088641983379,306.2343061041462,77.4,79.2,66.4,75.652,100.295,127.74100000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 75.652 8.000,SYNTHETIC SET shoulder_lift 100.295 8.000,SYNTHETIC SET elbow_flex 127.741 8.000
2004722,SYNRAW004722,5,4,9,5,5,5,4.733,4.32,69.155,4.733,4.32,69.155,0.08260643349689162,0.07539822368615504,1.2069824442166786,-145.17966082698524,29.377294988681136,214.3371853637742,356.0344064155952,-145.17966082698524,29.377294988681136,214.3371853637742,77.4,79.2,66.4,82.13300000000001,83.52000000000001,135.555,8.0,0.45,SYNTHETIC SET shoulder_pan 82.133 8.000,SYNTHETIC SET shoulder_lift 83.520 8.000,SYNTHETIC SET elbow_flex 135.555 8.000
2004723,SYNRAW004723,1,3,6,1,8,3,-16.835,-0.4,46.045,-16.835,-0.4,46.045,-0.2938261795732454,-0.006981317007977318,0.8036368540807891,-79.03609012220947,-127.37714226375407,140.9100166141358,439.81308506100316,-79.03609012220947,-127.37714226375407,140.9100166141358,77.4,79.2,66.4,60.565000000000005,78.8,112.44500000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 60.565 8.000,SYNTHETIC SET shoulder_lift 78.800 8.000,SYNTHETIC SET elbow_flex 112.445 8.000
2004724,SYNRAW004724,7,3,9,7,6,4,12.929,1.116,69.104,12.929,1.116,69.104,0.22565361899034686,0.01947787445225672,1.2060923262981615,-141.69501439541426,82.25368613397094,194.04278355354703,367.62498771401295,-141.69501439541426,82.25368613397094,194.04278355354703,77.4,79.2,66.4,90.32900000000001,80.316,135.50400000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 90.329 8.000,SYNTHETIC SET shoulder_lift 80.316 8.000,SYNTHETIC SET elbow_flex 135.504 8.000
2004725,SYNRAW004725,9,8,9,9,1,9,22.127,28.211,68.916,22.127,28.211,68.916,0.3861890035887853,0.49237483528012027,1.202811107304412,-278.0925649145677,90.22910219569287,340.2707026591524,239.54999609525382,-278.0925649145677,90.22910219569287,340.2707026591524,77.4,79.2,66.4,99.527,107.411,135.316,8.0,0.45,SYNTHETIC SET shoulder_pan 99.527 8.000,SYNTHETIC SET shoulder_lift 107.411 8.000,SYNTHETIC SET elbow_flex 135.316 8.000
2004726,SYNRAW004726,4,2,8,4,7,3,-1.455,-3.62,61.631,-1.455,-3.62,61.631,-0.025394540616517497,-0.06318091892219473,1.0756638712966253,-94.77798238665497,-10.292639595163108,150.68829572076157,405.35271306414865,-94.77798238665497,-10.292639595163108,150.68829572076157,77.4,79.2,66.4,75.94500000000001,75.58,128.031,8.0,0.45,SYNTHETIC SET shoulder_pan 75.945 8.000,SYNTHETIC SET shoulder_lift 75.580 8.000,SYNTHETIC SET elbow_flex 128.031 8.000
2004727,SYNRAW004727,2,8,5,2,5,9,-12.776,28.027,42.302,-12.776,28.027,42.302,-0.22298326523479553,0.48916342945645075,0.7383091801786413,-176.0815213446546,-73.44980010475494,329.29448565883155,332.14161731078195,-176.0815213446546,-73.44980010475494,329.29448565883155,77.4,79.2,66.4,64.62400000000001,107.227,108.702,8.0,0.45,SYNTHETIC SET shoulder_pan 64.624 8.000,SYNTHETIC SET shoulder_lift 107.227 8.000,SYNTHETIC SET elbow_flex 108.702 8.000
2004728,SYNRAW004728,1,3,7,1,7,4,-17.68,1.383,58.075,-17.68,1.383,58.075,-0.30857421175259747,0.024137903555081577,1.0135999630957069,-117.41945300135399,-121.94989599848462,179.49204468897997,401.54657522611797,-117.41945300135399,-121.94989599848462,179.49204468897997,77.4,79.2,66.4,59.720000000000006,80.583,124.47500000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 59.720 8.000,SYNTHETIC SET shoulder_lift 80.583 8.000,SYNTHETIC SET elbow_flex 124.475 8.000
2004729,SYNRAW004729,1,6,6,1,6,7,-17.897,19.624,46.947,-17.897,19.624,46.947,-0.3123615762294251,0.3425034124113672,0.8193797239337779,-155.4241915191922,-111.27502984083208,284.264543228786,362.097528376376,-155.4241915191922,-111.27502984083208,284.264543228786,77.4,79.2,66.4,59.50300000000001,98.824,113.34700000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 59.503 8.000,SYNTHETIC SET shoulder_lift 98.824 8.000,SYNTHETIC SET elbow_flex 113.347 8.000
2004730,SYNRAW004730,9,3,5,9,9,2,24.245,0.042,39.954,24.245,0.042,39.954,0.42315507714602524,0.0007330382858376184,0.6973288493418144,-86.75698564949357,186.10902612946765,128.76673709188702,453.2177826568059,-86.75698564949357,186.10902612946765,128.76673709188702,77.4,79.2,66.4,101.64500000000001,79.242,106.35400000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 101.645 8.000,SYNTHETIC SET shoulder_lift 79.242 8.000,SYNTHETIC SET elbow_flex 106.354 8.000
2004731,SYNRAW004731,8,4,8,8,6,5,18.44,3.583,62.39,18.44,3.583,62.39,0.3218387140677544,0.06253514709895683,1.0889109203192622,-138.7074178926943,120.46625222613288,201.41905610122174,380.84701365663153,-138.7074178926943,120.46625222613288,201.41905610122174,77.4,79.2,66.4,95.84,82.783,128.79000000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 95.840 8.000,SYNTHETIC SET shoulder_lift 82.783 8.000,SYNTHETIC SET elbow_flex 128.790 8.000
2004732,SYNRAW004732,0,5,9,0,5,6,-22.215,11.002,67.896,-22.215,11.002,67.896,-0.38772489333054033,0.19202112430441615,1.18500874893407,-191.72045203365107,-125.9007116013042,253.51016677591653,332.99740070464696,-191.72045203365107,-125.9007116013042,253.51016677591653,77.4,79.2,66.4,55.185,90.202,134.296,8.0,0.45,SYNTHETIC SET shoulder_pan 55.185 8.000,SYNTHETIC SET shoulder_lift 90.202 8.000,SYNTHETIC SET elbow_flex 134.296 8.000
2004733,SYNRAW004733,6,7,7,6,4,9,7.186,26.37,54.292,7.186,26.37,54.292,0.12541936004831253,0.4602433237509047,0.9475741574927614,-201.13111862214893,37.68172941267813,330.59950133449547,301.2349929665846,-201.13111862214893,37.68172941267813,330.59950133449547,77.4,79.2,66.4,84.58600000000001,105.57000000000001,120.69200000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 84.586 8.000,SYNTHETIC SET shoulder_lift 105.570 8.000,SYNTHETIC SET elbow_flex 120.692 8.000
2004734,SYNRAW004734,3,3,7,3,8,3,-6.175,-1.377,52.256,-6.175,-1.377,52.256,-0.10777408131064985,-0.02403318379996192,0.9120392539221569,-76.366861301154,-45.834268773391884,147.95377894895913,426.1054052670856,-76.366861301154,-45.834268773391884,147.95377894895913,77.4,79.2,66.4,71.22500000000001,77.82300000000001,118.656,8.0,0.45,SYNTHETIC SET shoulder_pan 71.225 8.000,SYNTHETIC SET shoulder_lift 77.823 8.000,SYNTHETIC SET elbow_flex 118.656 8.000
2004735,SYNRAW004735,9,8,9,9,1,9,20.435,28.611,68.792,20.435,28.611,68.792,0.3566580326450412,0.49935615228809765,1.2006468990319392,-277.35448244965875,82.95597801612043,341.9910063848922,237.59781306626198,-277.35448244965875,82.95597801612043,341.9910063848922,77.4,79.2,66.4,97.83500000000001,107.811,135.192,8.0,0.45,SYNTHETIC SET shoulder_pan 97.835 8.000,SYNTHETIC SET shoulder_lift 107.811 8.000,SYNTHETIC SET elbow_flex 135.192 8.000
2004736,SYNRAW004736,6,7,4,6,7,7,9.076,22.015,33.597,9.076,22.015,33.597,0.15840608291100536,0.38423423482655167,0.586378268792535,-113.81182950571194,61.69141763291421,277.50115634095596,391.0845612387223,-113.81182950571194,61.69141763291421,277.50115634095596,77.4,79.2,66.4,86.476,101.215,99.99700000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 86.476 8.000,SYNTHETIC SET shoulder_lift 101.215 8.000,SYNTHETIC SET elbow_flex 99.997 8.000
2004737,SYNRAW004737,1,4,5,1,8,3,-18.728,4.405,39.431,-18.728,4.405,39.431,-0.32686526231349805,0.07688175355035022,0.6882007773538841,-80.09650998815704,-142.35824149484122,161.56111763899588,443.37885588470436,-80.09650998815704,-142.35824149484122,161.56111763899588,77.4,79.2,66.4,58.672000000000004,83.605,105.831,8.0,0.45,SYNTHETIC SET shoulder_pan 58.672 8.000,SYNTHETIC SET shoulder_lift 83.605 8.000,SYNTHETIC SET elbow_flex 105.831 8.000
2004738,SYNRAW004738,2,2,5,2,9,1,-11.528,-6.327,45.083,-11.528,-6.327,45.083,-0.20120155616990631,-0.11042698177368122,0.7868467866766036,-55.02469771335194,-90.75772804723933,92.14022002632332,454.13652665843836,-55.02469771335194,-90.75772804723933,92.14022002632332,77.4,79.2,66.4,65.872,72.873,111.483,8.0,0.45,SYNTHETIC SET shoulder_pan 65.872 8.000,SYNTHETIC SET shoulder_lift 72.873 8.000,SYNTHETIC SET elbow_flex 111.483 8.000
2004739,SYNRAW004739,9,8,9,9,1,9,22.915,31.143,68.306,22.915,31.143,68.306,0.3999421980945006,0.5435478889485941,1.1921645988672467,-293.7419272876416,87.19046156052707,352.4391658984558,223.92983085367223,-293.7419272876416,87.19046156052707,352.4391658984558,77.4,79.2,66.4,100.315,110.343,134.70600000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 100.315 8.000,SYNTHETIC SET shoulder_lift 110.343 8.000,SYNTHETIC SET elbow_flex 134.706 8.000
2004740,SYNRAW004740,5,6,1,5,9,5,2.292,16.053,18.719,2.292,16.053,18.719,0.04000294645571003,0.28017770482264975,0.3267081826808186,-47.7745781649625,18.100005124002365,197.02037058491462,452.58749688802334,-47.7745781649625,18.100005124002365,197.02037058491462,77.4,79.2,66.4,79.69200000000001,95.253,85.119,8.0,0.45,SYNTHETIC SET shoulder_pan 79.692 8.000,SYNTHETIC SET shoulder_lift 95.253 8.000,SYNTHETIC SET elbow_flex 85.119 8.000
2004741,SYNRAW004741,1,6,9,1,3,8,-19.505,20.925,67.702,-19.505,20.925,67.702,-0.34042647060149395,0.3652101459798135,1.1816228101852009,-231.34903617979137,-95.16068075596797,307.0862551187663,285.00683416975517,-231.34903617979137,-95.16068075596797,307.0862551187663,77.4,79.2,66.4,57.89500000000001,100.125,134.102,8.0,0.45,SYNTHETIC SET shoulder_pan 57.895 8.000,SYNTHETIC SET shoulder_lift 100.125 8.000,SYNTHETIC SET elbow_flex 134.102 8.000
2004742,SYNRAW004742,1,3,5,1,8,3,-19.821,0.655,43.809,-19.821,0.655,43.809,-0.3459417110377961,0.011431906600562858,0.7646112920061958,-83.50963526607941,-150.11821840554055,143.52169277995776,442.7185374630791,-83.50963526607941,-150.11821840554055,143.52169277995776,77.4,79.2,66.4,57.57900000000001,79.855,110.209,8.0,0.45,SYNTHETIC SET shoulder_pan 57.579 8.000,SYNTHETIC SET shoulder_lift 79.855 8.000,SYNTHETIC SET elbow_flex 110.209 8.000
2004743,SYNRAW004743,8,8,0,8,7,7,18.014,30.561,13.214,18.014,30.561,13.214,0.3144036114542585,0.533390072701987,0.23062780735853072,-117.00293820806328,124.54676093757996,290.9022589439248,402.7389290859518,-117.00293820806328,124.54676093757996,290.9022589439248,77.4,79.2,66.4,95.414,109.761,79.614,8.0,0.45,SYNTHETIC SET shoulder_pan 95.414 8.000,SYNTHETIC SET shoulder_lift 109.761 8.000,SYNTHETIC SET elbow_flex 79.614 8.000
2004744,SYNRAW004744,3,6,0,3,9,5,-5.581,18.361,13.532,-5.581,18.361,13.532,-0.09740682555380353,0.32045990395867885,0.23617795437987268,-47.62018472587376,-44.204776557958844,200.16784720206616,454.53444263112965,-47.62018472587376,-44.204776557958844,200.16784720206616,77.4,79.2,66.4,71.819,97.561,79.932,8.0,0.45,SYNTHETIC SET shoulder_pan 71.819 8.000,SYNTHETIC SET shoulder_lift 97.561 8.000,SYNTHETIC SET elbow_flex 79.932 8.000
2004745,SYNRAW004745,1,2,7,1,8,2,-16.072,-7.124,52.748,-16.072,-7.124,52.748,-0.28050931738052864,-0.12433725591207603,0.9206262738419689,-79.54527722345006,-121.13546029648585,105.74799837320302,437.55682333423505,-79.54527722345006,-121.13546029648585,105.74799837320302,77.4,79.2,66.4,61.328,72.07600000000001,119.148,8.0,0.45,SYNTHETIC SET shoulder_pan 61.328 8.000,SYNTHETIC SET shoulder_lift 72.076 8.000,SYNTHETIC SET elbow_flex 119.148 8.000
2004746,SYNRAW004746,1,8,1,1,7,7,-15.987,27.928,20.23,-15.987,27.928,20.23,-0.27902578751633345,0.48743555349697637,0.3530801076784529,-116.93459874909901,-109.74818120077836,289.5059354425205,398.4768059905026,-116.93459874909901,-109.74818120077836,289.5059354425205,77.4,79.2,66.4,61.413000000000004,107.128,86.63000000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 61.413 8.000,SYNTHETIC SET shoulder_lift 107.128 8.000,SYNTHETIC SET elbow_flex 86.630 8.000
2004747,SYNRAW004747,1,2,6,1,8,2,-15.405,-7.219,49.602,-15.405,-7.219,49.602,-0.26886797126972645,-0.12599531870147065,0.8657182155742272,-70.64754084071396,-118.30368236151081,97.11798345090689,445.35300094017515,-70.64754084071396,-118.30368236151081,97.11798345090689,77.4,79.2,66.4,61.995000000000005,71.98100000000001,116.00200000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 61.995 8.000,SYNTHETIC SET shoulder_lift 71.981 8.000,SYNTHETIC SET elbow_flex 116.002 8.000
2004748,SYNRAW004748,8,1,9,8,7,1,18.468,-12.528,65.041,18.468,-12.528,65.041,0.3223274062583128,-0.2186548486898496,1.1351795987896318,-106.77690892232044,131.32644716117133,93.62327979864607,414.57331689420266,-106.77690892232044,131.32644716117133,93.62327979864607,77.4,79.2,66.4,95.86800000000001,66.672,131.441,8.0,0.45,SYNTHETIC SET shoulder_pan 95.868 8.000,SYNTHETIC SET shoulder_lift 66.672 8.000,SYNTHETIC SET elbow_flex 131.441 8.000
2004749,SYNRAW004749,7,8,9,7,1,9,14.691,30.38,69.102,14.691,30.38,69.102,0.25640632041048694,0.5302310267558773,1.2060574197131217,-281.5243624384032,57.27933205572096,348.9872785891031,225.8595273365632,-281.5243624384032,57.27933205572096,348.9872785891031,77.4,79.2,66.4,92.09100000000001,109.58,135.502,8.0,0.45,SYNTHETIC SET shoulder_pan 92.091 8.000,SYNTHETIC SET shoulder_lift 109.580 8.000,SYNTHETIC SET elbow_flex 135.502 8.000
2004750,SYNRAW004750,5,3,8,5,6,4,0.62,3.06,60.137,0.62,3.06,60.137,0.010821041362364843,0.053407075111026485,1.04958865227183,-110.26570958230275,4.217495494015424,194.52694879478295,389.7571094869573,-110.26570958230275,4.217495494015424,194.52694879478295,77.4,79.2,66.4,78.02000000000001,82.26,126.537,8.0,0.45,SYNTHETIC SET shoulder_pan 78.020 8.000,SYNTHETIC SET shoulder_lift 82.260 8.000,SYNTHETIC SET elbow_flex 126.537 8.000
2004751,SYNRAW004751,5,3,5,5,9,2,4.254,-2.309,41.39,4.254,-2.309,41.39,0.07424630637983877,-0.04029965242854907,0.722391777400453,-46.24601711899812,33.75159875831521,113.99706166742855,455.00752455219333,-46.24601711899812,33.75159875831521,113.99706166742855,77.4,79.2,66.4,81.65400000000001,76.891,107.79,8.0,0.45,SYNTHETIC SET shoulder_pan 81.654 8.000,SYNTHETIC SET shoulder_lift 76.891 8.000,SYNTHETIC SET elbow_flex 107.790 8.000
2004752,SYNRAW004752,8,3,5,8,8,4,17.115,3.503,44.45,17.115,3.503,44.45,0.29871310147882946,0.06113888369736137,0.7757988525114795,-85.80465253579634,127.54183527777927,166.84937739893743,433.38747744601085,-85.80465253579634,127.54183527777927,166.84937739893743,77.4,79.2,66.4,94.515,82.703,110.85000000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 94.515 8.000,SYNTHETIC SET shoulder_lift 82.703 8.000,SYNTHETIC SET elbow_flex 110.850 8.000
2004753,SYNRAW004753,7,3,5,7,9,3,13.343,1.573,39.557,13.343,1.573,39.557,0.2328792820936034,0.027454029133870805,0.690399892211397,-61.630884604576664,103.97350593259279,139.7891182483168,450.53076617305607,-61.630884604576664,103.97350593259279,139.7891182483168,77.4,79.2,66.4,90.74300000000001,80.773,105.95700000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 90.743 8.000,SYNTHETIC SET shoulder_lift 80.773 8.000,SYNTHETIC SET elbow_flex 105.957 8.000
2004754,SYNRAW004754,7,5,6,7,6,6,14.071,13.224,49.753,14.071,13.224,49.753,0.2455852790481221,0.23080234028373015,0.8683536627447388,-128.57469991219006,93.09575589384428,246.79244034019501,382.914577041363,-128.57469991219006,93.09575589384428,246.79244034019501,77.4,79.2,66.4,91.471,92.424,116.153,8.0,0.45,SYNTHETIC SET shoulder_pan 91.471 8.000,SYNTHETIC SET shoulder_lift 92.424 8.000,SYNTHETIC SET elbow_flex 116.153 8.000
2004755,SYNRAW004755,1,1,9,1,7,2,-19.462,-11.52,67.721,-19.462,-11.52,67.721,-0.3396759790231364,-0.20106192982974674,1.18195442274308,-117.94003466761716,-135.00942937878833,106.28584151325123,405.21273811538504,-117.94003466761716,-135.00942937878833,106.28584151325123,77.4,79.2,66.4,57.938,67.68,134.121,8.0,0.45,SYNTHETIC SET shoulder_pan 57.938 8.000,SYNTHETIC SET shoulder_lift 67.680 8.000,SYNTHETIC SET elbow_flex 134.121 8.000
2004756,SYNRAW004756,4,3,9,4,6,4,-2.691,-0.077,67.149,-2.691,-0.077,67.149,-0.046966810171167404,-0.0013439035240356337,1.1719711394216723,-122.5021956481086,-17.74291589120376,183.79585581193376,377.9145450426871,-122.5021956481086,-17.74291589120376,183.79585581193376,77.4,79.2,66.4,74.709,79.123,133.549,8.0,0.45,SYNTHETIC SET shoulder_pan 74.709 8.000,SYNTHETIC SET shoulder_lift 79.123 8.000,SYNTHETIC SET elbow_flex 133.549 8.000
2004757,SYNRAW004757,1,7,6,1,5,8,-16.159,24.767,48.175,-16.159,24.767,48.175,-0.2820277538297637,0.4322656958414356,0.8408123671482682,-182.00610038722292,-92.1390610068541,316.8804113426622,331.0735971867369,-182.00610038722292,-92.1390610068541,316.8804113426622,77.4,79.2,66.4,61.24100000000001,103.967,114.575,8.0,0.45,SYNTHETIC SET shoulder_pan 61.241 8.000,SYNTHETIC SET shoulder_lift 103.967 8.000,SYNTHETIC SET elbow_flex 114.575 8.000
2004758,SYNRAW004758,4,4,9,4,5,6,-2.075,8.856,67.244,-2.075,8.856,67.244,-0.03621558197888234,0.15456635855661782,1.173629202211067,-155.75674917467535,-12.472422959634022,240.32878892856607,344.46912354124186,-155.75674917467535,-12.472422959634022,240.32878892856607,77.4,79.2,66.4,75.325,88.056,133.644,8.0,0.45,SYNTHETIC SET shoulder_pan 75.325 8.000,SYNTHETIC SET shoulder_lift 88.056 8.000,SYNTHETIC SET elbow_flex 133.644 8.000
2004759,SYNRAW004759,1,9,0,1,6,8,-18.075,36.145,9.59,-18.075,36.145,9.59,-0.31546826229797503,0.6308492581333505,0.1673770752662562,-136.99036304326938,-118.47454923689585,320.1730783536523,381.8536569686652,-136.99036304326938,-118.47454923689585,320.1730783536523,77.4,79.2,66.4,59.325,115.345,75.99000000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 59.325 8.000,SYNTHETIC SET shoulder_lift 115.345 8.000,SYNTHETIC SET elbow_flex 75.990 8.000
2004760,SYNRAW004760,3,9,2,3,6,9,-9.764,34.062,21.733,-9.764,34.062,21.733,-0.17041394816472633,0.5944940498143085,0.37931240633592767,-144.2679371180004,-61.21543988871142,333.43320828608427,360.9607051232189,-144.2679371180004,-61.21543988871142,333.43320828608427,77.4,79.2,66.4,67.63600000000001,113.262,88.13300000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 67.636 8.000,SYNTHETIC SET shoulder_lift 113.262 8.000,SYNTHETIC SET elbow_flex 88.133 8.000
2004761,SYNRAW004761,2,5,5,2,8,5,-11.464,9.663,41.8,-11.464,9.663,41.8,-0.20008454544862994,0.16865116562021207,0.7295476273336297,-88.03842863656763,-83.54500604717826,206.79703974257464,420.3475993932301,-88.03842863656763,-83.54500604717826,206.79703974257464,77.4,79.2,66.4,65.936,88.863,108.2,8.0,0.45,SYNTHETIC SET shoulder_pan 65.936 8.000,SYNTHETIC SET shoulder_lift 88.863 8.000,SYNTHETIC SET elbow_flex 108.200 8.000
